,fileID,class_0,x_coord_0,y_coord_0,width_0,height_0,class_1,x_coord_1,y_coord_1,width_1,height_1,class_2,x_coord_2,y_coord_2,width_2,height_2,class_3,x_coord_3,y_coord_3,width_3,height_3,class_4,x_coord_4,y_coord_4,width_4,height_4,class_5,x_coord_5,y_coord_5,width_5,height_5,num_objects,class_6,x_coord_6,y_coord_6,width_6,height_6,class_7,x_coord_7,y_coord_7,width_7,height_7,class_8,x_coord_8,y_coord_8,width_8,height_8,class_9,x_coord_9,y_coord_9,width_9,height_9,class_10,x_coord_10,y_coord_10,width_10,height_10,class_11,x_coord_11,y_coord_11,width_11,height_11,class_12,x_coord_12,y_coord_12,width_12,height_12,class_13,x_coord_13,y_coord_13,width_13,height_13,class_14,x_coord_14,y_coord_14,width_14,height_14,class_15,x_coord_15,y_coord_15,width_15,height_15,class_16,x_coord_16,y_coord_16,width_16,height_16,class_17,x_coord_17,y_coord_17,width_17,height_17,class_18,x_coord_18,y_coord_18,width_18,height_18,class_19,x_coord_19,y_coord_19,width_19,height_19,class_20,x_coord_20,y_coord_20,width_20,height_20,class_21,x_coord_21,y_coord_21,width_21,height_21,class_22,x_coord_22,y_coord_22,width_22,height_22,class_23,x_coord_23,y_coord_23,width_23,height_23,class_24,x_coord_24,y_coord_24,width_24,height_24,class_25,x_coord_25,y_coord_25,width_25,height_25,class_26,x_coord_26,y_coord_26,width_26,height_26,class_27,x_coord_27,y_coord_27,width_27,height_27,class_28,x_coord_28,y_coord_28,width_28,height_28,class_29,x_coord_29,y_coord_29,width_29,height_29,class_30,x_coord_30,y_coord_30,width_30,height_30,class_31,x_coord_31,y_coord_31,width_31,height_31,class_32,x_coord_32,y_coord_32,width_32,height_32,class_33,x_coord_33,y_coord_33,width_33,height_33,class_34,x_coord_34,y_coord_34,width_34,height_34,class_35,x_coord_35,y_coord_35,width_35,height_35,class_36,x_coord_36,y_coord_36,width_36,height_36,class_37,x_coord_37,y_coord_37,width_37,height_37,class_38,x_coord_38,y_coord_38,width_38,height_38
2917,2010_001768,11,0.311,0.5465465465465466,0.098,0.13213213213213212,11,0.126,0.5705705705705706,0.164,0.1921921921921922,14,0.835,0.4174174174174174,0.066,0.25825825825825827,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5622,2010_001770,6,0.266,0.5643712574850299,0.084,0.04491017964071856,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5642,2010_001771,5,0.4354166666666667,0.5336700336700336,0.6875,0.4343434343434343,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158,2010_001773,15,0.725,0.27199999999999996,0.274,0.45866666666666667,15,0.401,0.4933333333333333,0.738,0.6186666666666667,15,0.092,0.388,0.184,0.41333333333333333,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,2010_001776,11,0.508,0.6906666666666667,0.644,0.608,11,0.421,0.32,0.6940000000000001,0.5546666666666666,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4594,2010_001777,10,0.5,0.652,0.9946666666666666,0.6920000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,2010_001780,19,0.47000000000000003,0.592,0.352,0.4053333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,2010_001783,7,0.499,0.5666666666666667,0.998,0.8613333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052,2010_001784,2,0.20600000000000002,0.128,0.176,0.10133333333333333,2,0.439,0.33866666666666667,0.318,0.22933333333333333,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967,2010_001785,10,0.502,0.7386666666666667,0.752,0.5173333333333333,4,0.654,0.4453333333333333,0.056,0.192,4,0.54,0.5893333333333333,0.092,0.20266666666666666,4,0.47900000000000004,0.608,0.05,0.11733333333333333,14,0.898,0.6426666666666666,0.2,0.7093333333333333,14,0.182,0.64,0.364,0.7146666666666667,10,14,0.247,0.37866666666666665,0.362,0.448,4,0.105,0.04133333333333333,0.03,0.08266666666666667,4,0.077,0.04133333333333333,0.03,0.08266666666666667,15,0.675,0.44666666666666666,0.15,0.18933333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,2010_001787,7,0.33333333333333337,0.497,0.5909090909090909,0.974,15,0.7727272727272728,0.653,0.44949494949494956,0.606,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,2010_001788,18,0.606,0.47866666666666663,0.388,0.45066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,2010_001794,7,0.447,0.49872773536895676,0.894,0.9974554707379135,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,2010_001795,11,0.49066666666666664,0.707,0.352,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,2010_001796,16,0.532,0.5093333333333333,0.932,0.976,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,2010_001797,12,0.40700000000000003,0.64,0.41000000000000003,0.4106666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,2010_001801,18,0.522,0.5479999999999999,0.896,0.4613333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,2010_001803,9,0.843,0.7117117117117117,0.20600000000000002,0.22822822822822822,9,0.7010000000000001,0.7132132132132132,0.186,0.2132132132132132,9,0.499,0.7147147147147147,0.246,0.2222222222222222,9,0.625,0.6996996996996997,0.222,0.23423423423423423,9,0.058,0.6846846846846847,0.076,0.09009009009009009,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,2010_001806,2,0.433,0.5570987654320987,0.526,0.5648148148148148,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,2010_001807,3,0.48666666666666664,0.46900000000000003,0.536,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5920,2010_001808,5,0.51,0.5014367816091954,0.928,0.617816091954023,6,0.039,0.5545977011494253,0.078,0.1839080459770115,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,2010_001810,13,0.505787037037037,0.49652777777777773,0.7337962962962963,0.6805555555555555,14,0.5543981481481481,0.4756944444444444,0.24305555555555555,0.625,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,2010_001814,14,0.219,0.7066666666666667,0.198,0.5813333333333334,14,0.396,0.6933333333333334,0.184,0.608,14,0.557,0.7053333333333333,0.162,0.584,14,0.731,0.6986666666666667,0.186,0.5973333333333333,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,2010_001817,14,0.499,0.576,0.11,0.608,14,0.34600000000000003,0.5666666666666667,0.20800000000000002,0.6373333333333333,14,0.307,0.588,0.126,0.6693333333333333,14,0.454,0.6266666666666666,0.148,0.576,14,0.616,0.5946666666666667,0.152,0.6453333333333333,14,0.595,0.64,0.14200000000000002,0.592,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4297,2010_001819,4,0.755,0.3579295154185022,0.066,0.37224669603524235,4,0.593,0.3656387665198238,0.078,0.3612334801762115,4,0.41600000000000004,0.3436123348017621,0.064,0.39647577092511016,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5914,2010_001820,2,0.542,0.5466666666666666,0.12,0.29333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6400,2010_001821,6,0.721,0.848,0.31,0.23466666666666666,6,0.92,0.7693333333333333,0.088,0.056,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,2010_001823,8,0.5405405405405406,0.8310000000000001,0.32432432432432434,0.334,8,0.8558558558558559,0.864,0.2822822822822823,0.268,10,0.7657657657657657,0.746,0.4624624624624625,0.136,4,0.963963963963964,0.682,0.03003003003003003,0.056,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,2010_001827,7,0.34400000000000003,0.48933333333333334,0.676,0.968,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4263,2010_001828,6,0.491,0.47935103244837757,0.982,0.6932153392330384,13,0.523,0.6725663716814159,0.9500000000000001,0.6489675516224189,14,0.5760000000000001,0.5383480825958702,0.588,0.9174041297935103,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766,2010_001829,12,0.215,0.5645645645645646,0.43,0.8588588588588588,12,0.639,0.5615615615615616,0.55,0.8708708708708709,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4815,2010_001830,4,0.18933333333333333,0.509,0.37866666666666665,0.978,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5884,2010_001836,0,0.603,0.5138036809815951,0.182,0.0705521472392638,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5393,2010_001837,11,0.572289156626506,0.585,0.3373493975903615,0.302,14,0.7936746987951807,0.377,0.4066265060240964,0.75,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,2010_001838,11,0.491,0.4708333333333333,0.982,0.9041666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077,2010_001841,11,0.33483483483483484,0.454,0.6696696696696697,0.544,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8602,2010_001842,7,0.584,0.6126126126126126,0.724,0.7687687687687688,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106,2010_001843,15,0.859,0.8119999999999999,0.278,0.37066666666666664,15,0.5760000000000001,0.7919999999999999,0.428,0.4106666666666667,15,0.216,0.7493333333333333,0.368,0.3893333333333333,11,0.524,0.5653333333333334,0.252,0.528,11,0.244,0.5773333333333334,0.28800000000000003,0.376,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6977,2010_001845,11,0.507,0.4189189189189189,0.28200000000000003,0.5315315315315315,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6444,2010_001846,8,0.163,0.5986666666666667,0.182,0.37066666666666664,8,0.865,0.5133333333333333,0.162,0.25866666666666666,10,0.503,0.5773333333333334,0.514,0.13599999999999998,14,0.534,0.5426666666666666,0.928,0.9093333333333333,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,2010_001849,8,0.78,0.7919999999999999,0.272,0.4106666666666667,8,0.8280000000000001,0.18666666666666665,0.148,0.3413333333333333,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7496,2010_001850,11,0.32,0.6026666666666667,0.196,0.29333333333333333,11,0.215,0.6759999999999999,0.166,0.33866666666666667,14,0.896,0.5106666666666666,0.20400000000000001,0.9733333333333333,6,0.368,0.6093333333333333,0.728,0.776,6,0.656,0.508,0.324,0.312,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6991,2010_001851,10,0.41300000000000003,0.752,0.262,0.35733333333333334,8,0.166,0.752,0.188,0.384,8,0.525,0.712,0.182,0.368,15,0.524,0.2826666666666667,0.076,0.25066666666666665,15,0.519,0.488,0.122,0.192,15,0.86,0.37866666666666665,0.16,0.18133333333333332,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6425,2010_001852,12,0.795,0.5194610778443114,0.406,0.8892215568862276,12,0.214,0.3862275449101797,0.428,0.7724550898203594,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6943,2010_001853,8,0.605,0.6,0.13,0.384,8,0.377,0.46266666666666667,0.122,0.10933333333333332,8,0.094,0.648,0.188,0.416,8,0.327,0.7253333333333333,0.218,0.46399999999999997,8,0.687,0.7226666666666667,0.214,0.45866666666666667,8,0.898,0.648,0.2,0.4053333333333333,7,10,0.498,0.6839999999999999,0.8240000000000001,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8624,2010_001856,12,0.164,0.5586666666666666,0.328,0.696,14,0.554,0.588,0.308,0.7653333333333333,14,0.878,0.3293333333333333,0.216,0.43466666666666665,14,0.762,0.42533333333333334,0.132,0.30666666666666664,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8096,2010_001857,8,0.41733333333333333,0.622,0.536,0.40800000000000003,14,0.5213333333333333,0.545,0.712,0.81,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2010_001858,11,0.706,0.7238095238095238,0.136,0.19682539682539682,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,2010_001860,19,0.7093333333333333,0.121,0.576,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,2010_001862,19,0.08700000000000001,0.45999999999999996,0.17400000000000002,0.328,14,0.526,0.49866666666666665,0.872,0.9973333333333333,8,0.656,0.624,0.508,0.7466666666666666,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
